date,units,tavg,preciptotal,rolling_mean,rolling_min,rolling_max,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,is_weekend,holiday,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_month_1,day_of_month_2,day_of_month_3,day_of_month_4,day_of_month_5,day_of_month_6,day_of_month_7,day_of_month_8,day_of_month_9,day_of_month_10,day_of_month_11,day_of_month_12,day_of_month_13,day_of_month_14,day_of_month_15,day_of_month_16,day_of_month_17,day_of_month_18,day_of_month_19,day_of_month_20,day_of_month_21,day_of_month_22,day_of_month_23,day_of_month_24,day_of_month_25,day_of_month_26,day_of_month_27,day_of_month_28,day_of_month_29,day_of_month_30,day_of_month_31
2013-06-28,500,81.94444444444444,0.13315789473684211,462.0,47.0,764.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,591.0,214.0,204.0,55.0,62.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-06-29,665,80.73684210526316,0.03947368421052632,477.0,55.0,764.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,591.0,214.0,204.0,55.0,62.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-30,665,78.3157894736842,0.09605263157894738,497.0,55.0,764.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,591.0,214.0,204.0,55.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-01,832,75.61111111111111,0.31421052631578944,517.0,204.0,764.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,591.0,214.0,204.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-02,774,74.89473684210526,0.05657894736842105,538.0,214.0,832.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,591.0,214.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-03,885,75.84210526315789,0.08736842105263158,557.0,285.0,832.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,591.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-04,721,79.78947368421052,0.010526315789473684,566.0,285.0,885.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,469.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-05,865,81.73684210526316,0.004473684210526316,575.0,285.0,885.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,695.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-06,695,82.10526315789474,0.0015789473684210528,581.0,285.0,885.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,627.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-07,765,82.83333333333333,0.010263157894736842,583.0,285.0,885.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,586.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-08,730,81.52631578947368,0.12263157894736842,589.0,285.0,885.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,704.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,566,81.84210526315789,0.043421052631578944,590.0,285.0,885.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,739.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-10,814,82.63157894736842,0.020526315789473684,584.0,285.0,885.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,764.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-11,461,82.78947368421052,0.14526315789473684,586.0,285.0,885.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,588.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-12,506,81.05263157894737,0.002631578947368421,581.0,285.0,885.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-13,532,80.94736842105263,0.2542105263157895,587.0,285.0,885.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,523.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-14,657,78.73684210526316,0.2305263157894737,587.0,285.0,885.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,397.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-15,575,76.36842105263158,0.3881578947368421,596.0,285.0,885.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,531.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-16,403,80.73684210526316,0.12868421052631582,597.0,285.0,885.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,285.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-17,454,81.77777777777777,0.1855263157894737,601.0,294.0,885.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,294.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-18,197,82.78947368421052,0.07631578947368421,606.0,380.0,885.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,380.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-19,200,83.26315789473684,0.04973684210526316,600.0,197.0,885.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,422.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-20,332,82.0,0.08552631578947369,593.0,197.0,885.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,496.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-07-21,401,79.72222222222223,0.18736842105263155,587.0,197.0,885.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,697.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-07-22,305,82.6470588235294,0.045000000000000005,577.0,197.0,885.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,563.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-07-23,244,81.47058823529412,0.36552631578947364,569.0,197.0,885.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,607.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-07-24,160,78.72222222222223,0.1781578947368421,557.0,197.0,885.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,583.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-07-25,501,77.38888888888889,0.053947368421052626,543.0,160.0,885.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,455.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-26,503,76.73684210526316,0.5521052631578947,544.0,160.0,885.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,429.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-27,490,75.94736842105263,0.15763157894736843,547.0,160.0,885.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,490.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-28,623,76.6842105263158,0.10447368421052632,547.0,160.0,885.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,500.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-29,496,79.10526315789474,0.10868421052631579,551.0,160.0,885.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,665.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-30,468,79.57894736842105,0.1731578947368421,545.0,160.0,885.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,665.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-07-31,471,80.52631578947368,0.12342105263157893,538.0,160.0,885.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,832.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-08-01,745,80.47368421052632,0.20157894736842102,526.0,160.0,885.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,774.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-02,671,81.73684210526316,0.1836842105263158,526.0,160.0,885.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,885.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-03,778,80.21052631578948,0.15421052631578946,518.0,160.0,865.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,721.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-04,640,80.10526315789474,0.0028947368421052633,520.0,160.0,865.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,865.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-05,628,80.52631578947368,0.025263157894736845,513.0,160.0,814.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,695.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-06,234,80.94736842105263,0.031052631578947366,511.0,160.0,814.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,765.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,222,80.36842105263158,0.002105263157894737,493.0,160.0,814.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,166,79.84210526315789,0.3394736842105263,476.0,160.0,814.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,566.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-09,85,79.63157894736842,0.39868421052631586,463.0,160.0,814.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,814.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-10,108,78.57894736842105,0.024210526315789474,438.0,85.0,778.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,461.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-11,86,78.73684210526316,0.029736842105263162,426.0,85.0,778.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,506.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-12,197,79.47368421052632,0.11342105263157896,412.0,85.0,778.0,86.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,532.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-13,172,78.05263157894737,0.3034210526315789,401.0,85.0,778.0,197.0,86.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,657.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-14,170,76.63157894736842,0.2647368421052631,385.0,85.0,778.0,172.0,197.0,86.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,575.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,224,75.33333333333333,0.3357894736842105,372.0,85.0,778.0,170.0,172.0,197.0,86.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,403.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-16,329,75.15789473684211,0.05973684210526316,366.0,85.0,778.0,224.0,170.0,172.0,197.0,86.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,454.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-17,671,75.21052631578948,0.028421052631578948,362.0,85.0,778.0,329.0,224.0,170.0,172.0,197.0,86.0,108.0,85.0,166.0,222.0,234.0,628.0,640.0,778.0,671.0,745.0,471.0,468.0,496.0,623.0,490.0,503.0,501.0,160.0,244.0,305.0,401.0,332.0,200.0,197.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
